node u,node v,length,label
35,63,54.87,1
63,65,12.55,1
66,65,68.72,1
21,66,20.68,1
68,67,14.02,1
64,67,57.17,1
70,68,17.71,1
62,69,56.18,1
61,70,76.91,1
59,71,98.31,1
74,72,128.47,1
94,73,59.95,1
73,74,16.43,1
76,77,12.3,1
104,78,49.96,1
78,79,19.12,1
40,81,85.93,1
82,83,34.91,1
112,84,10.56,1
86,85,9.67,1
87,86,18.23,1
111,87,24.6,1
84,89,51.37,1
37,91,11.54,1
91,92,17.23,1
91,95,61.08,1
128,98,38.72,1
5,99,16.49,1
100,101,13.38,1
101,102,16.24,1
95,104,2.68,1
30,106,52.16,1
83,109,16.66,1
85,110,16.03,1
111,110,20.69,1
133,111,154.69,1
172,113,27.67,1
113,114,45.77,1
9,117,36.5,1
25,118,29.42,1
117,119,56.18,1
119,120,61.6,1
17,123,15.81,1
124,123,32.72,1
56,126,37.05,1
128,127,28.61,1
123,128,20.14,1
98,129,7.49,1
127,129,47.96,1
131,130,39.14,1
150,130,46.46,1
110,132,133.17,1
58,134,11.47,1
71,135,15.58,1
102,136,20.14,1
136,137,71.15,1
144,141,53.4,1
143,142,28.87,1
36,143,34.96,1
130,143,61.67,1
132,144,90.62,1
144,145,109.21,1
6,147,193.86,1
18,149,265.42,1
2,150,13.36,1
142,150,40.3,1
24,151,32.39,1
32,153,273.28,1
153,155,197.55,1
15,156,47.01,1
162,159,21.21,1
114,165,19.45,1
11,172,49.89,1
178,176,29.26,1
14,177,68.07,1
29,178,296.79,1
7,180,225.48,1
3,8,24.72,1
8,9,8.82,1
9,115,29.25,1
28,76,46.75,1
109,83,16.66,1
83,84,16.69,1
84,112,10.56,1
10,167,87.48,1
167,172,47.39,1
172,11,49.89,1
11,81,39.03,1
81,40,85.93,1
40,130,41.15,1
130,131,39.14,1
170,113,14.74,1
113,82,89.85,1
82,83,34.91,1
83,84,16.69,1
84,112,10.56,1
93,94,5,1
99,97,17.9,1
5,57,21.98,1
137,57,55.87,1
50,48,20.71,1
90,87,36.66,1
77,78,10.9,1
57,147,20.87,1
51,47,24.48,1
89,86,8.22,1
5,99,16.49,1
99,5,16.49,1
53,55,20.6,1
4,24,27.5,1
8,9,8.82,1
79,62,12.33,1
62,79,12.33,1
43,70,5.6,1
70,43,5.6,1
84,112,10.56,1
61,60,24.86,1
64,60,13.62,1
64,66,19.9,1
66,64,19.9,1
136,102,20.14,1
103,95,8.28,1
95,103,8.28,1
95,104,2.68,1
104,95,2.68,1
104,96,4.73,1
105,58,13.16,1
134,58,11.47,1
17,122,16.72,1
25,151,4.84,1
12,1,12,1
30,174,2.45,1
171,168,49.25,1
143,130,61.67,1
130,40,41.15,1
129,98,7.49,1
60,35,4.31,1
45,34,25.89,1
74,73,16.43,1
140,139,28.21,1
121,174,17.74,1
174,30,2.45,1
106,30,52.16,1
133,145,22.3,1
181,23,36.65,1
150,2,13.36,1
14,39,15.78,1
29,155,223.86,1
65,63,12.55,1
177,6,18.3,1
158,159,34.8,1
159,157,42.01,1
157,159,42.01,1
42,146,32.58,1
54,42,12.36,1
67,68,14.02,1
126,127,19.41,1
127,126,19.41,1
125,124,12.4,1
124,125,12.4,1
132,131,11.68,1
145,132,28.79,1
145,133,22.3,1
133,38,65.32,1
38,133,65.32,1
156,15,47.01,1
41,22,20.69,1
22,41,20.69,1
160,162,49.24,1
162,160,49.24,1
161,162,38.67,1
176,178,29.26,1
118,119,39.29,1
119,118,39.29,1
11,169,118.54,1
27,72,35.56,1
16,116,56.22,1
116,16,56.22,1
37,91,11.54,1
91,37,11.54,1
92,91,17.23,1
114,165,19.45,1
167,114,27.83,1
168,167,25.89,1
166,168,164.29,1
110,85,16.03,1
110,111,20.69,1
111,107,113.84,1
107,111,113.84,1
141,144,53.4,1
149,18,265.42,1
15,18,27.86,1
159,15,20.42,1
159,162,21.21,1
162,163,21.26,1
163,162,21.26,1
164,163,39.31,1
179,178,474.59,1
178,176,29.26,1
14,176,134.44,1
39,14,15.78,1
39,7,86.42,1
7,39,86.42,1
180,7,225.48,1
100,98,10.37,1
98,100,10.37,1
98,128,38.72,1
153,32,273.28,1
32,20,10.22,1
20,152,225.51,1
182,181,161.13,1
181,182,161.13,1
140,181,100.69,1
139,140,28.21,1
138,139,184.93,1
31,75,23.77,1
31,154,176.06,1
154,31,176.06,1
108,82,17.39,1
81,82,22.53,1
81,80,167.81,1
80,81,167.81,1
175,120,459.68,1
120,175,459.68,1
30,120,23.7,1
30,174,2.45,1
174,30,2.45,1
174,121,17.74,1
25,121,76.18,1
151,25,4.84,1
69,151,8.99,1
69,135,14.74,1
135,69,14.74,1
135,71,15.58,1
88,37,20.01,1
