node u,node v,length,label
118,79,16.23,1
18,33,31.63,1
24,9,33.19,1
4,40,7.58,1
113,37,11.66,1
143,145,16.26,1
39,128,7.31,1
15,158,23.25,1
84,100,14.29,1
48,62,13.3,1
104,96,21.82,1
109,93,12.92,1
124,11,36.06,1
32,31,32.04,1
29,31,28.41,1
159,161,64.19,1
161,159,64.19,1
123,125,17.24,1
71,22,15.2,1
38,129,38.26,1
129,38,38.26,1
129,127,32.59,1
127,129,32.59,1
88,86,48.7,1
109,90,104.08,1
91,109,92.58,1
149,148,17,1
64,63,36.7,1
63,64,36.7,1
87,115,14.19,1
115,87,14.19,1
115,82,12.12,1
82,115,12.12,1
147,146,35.28,1
146,65,32.85,1
65,35,25.9,1
35,65,25.9,1
43,35,20.48,1
43,133,24.38,1
136,133,30.2,1
160,57,41.83,1
57,160,41.83,1
57,53,28.55,1
70,69,72.01,1
69,70,72.01,1
55,50,31.29,1
55,58,28.05,1
58,55,28.05,1
8,77,26.18,1
153,154,59.65,1
154,153,59.65,1
102,89,12,1
103,102,35.01,1
44,134,23.95,1
134,135,43.01,1
135,68,46.81,1
68,97,25.63,1
155,111,21.45,1
145,144,20.73,1
120,145,34.45,1
13,25,34.19,1
108,107,82.58,1
107,108,82.58,1
163,41,63.7,1
40,41,94.45,1
40,4,7.58,1
4,5,36.29,1
141,137,27.13,1
104,110,112.86,1
96,104,21.82,1
96,98,61,1
98,96,61,1
162,40,49.69,1
4,40,7.58,1
152,4,47.91,1
19,20,23.72,1
20,19,23.72,1
20,111,29.98,1
111,155,21.45,1
156,155,30.89,1
66,67,98.1,1
66,1,42.7,1
1,66,42.7,1
94,92,148.72,1
119,126,22.71,1
126,117,15.59,1
117,56,38.3,1
56,117,38.3,1
72,71,81.45,1
71,72,81.45,1
71,73,20.82,1
73,71,20.82,1
73,148,25.31,1
148,73,25.31,1
148,149,17,1
6,149,17,1
6,17,122.06,1
62,114,32.88,1
62,61,13.43,1
61,62,13.43,1
54,57,19.78,1
57,54,19.78,1
57,53,28.55,1
53,49,39.4,1
49,53,39.4,1
49,52,35.57,1
16,52,280.4,1
150,29,38.97,1
28,29,40.88,1
157,46,45.71,1
46,47,43.6,1
47,46,43.6,1
36,47,105.7,1
14,130,71.07,1
76,121,16.41,1
83,87,17.1,1
61,54,98.08,1
