node u,node v,length,label
140,52,6.37,1
140,127,111.81,1
127,112,114.75,1
112,127,114.75,1
112,111,11.04,1
111,112,11.04,1
109,99,59.42,1
99,109,59.42,1
22,233,4,1
199,29,13.03,1
66,36,95.25,1
245,246,28.84,1
106,117,47.88,1
80,84,31.55,1
237,231,63.74,1
57,149,41.98,1
291,227,28.83,1
155,156,5.46,1
53,47,7.47,1
173,171,46.7,1
144,54,16.17,1
54,143,9,1
143,54,9,1
113,119,32.68,1
114,113,23.95,1
125,114,54.58,1
139,129,47.17,1
100,102,13.42,1
12,13,24.88,1
13,12,24.88,1
153,154,44.69,1
256,39,22.95,1
261,262,8.68,1
104,112,42.82,1
112,104,42.82,1
111,112,11.04,1
111,109,10.83,1
109,111,10.83,1
228,232,22.6,1
15,276,12.74,1
120,121,26.95,1
121,120,26.95,1
213,214,25.57,1
285,212,22.74,1
212,285,22.74,1
241,11,32.03,1
98,86,54.17,1
86,98,54.17,1
146,17,24.07,1
17,146,24.07,1
128,45,83.71,1
163,162,126.7,1
165,162,58.05,1
165,49,6.04,1
166,49,50.39,1
20,18,48,1
59,148,48.26,1
62,67,38.52,1
282,260,37.28,1
260,282,37.28,1
259,260,13.61,1
259,21,96.02,1
270,269,46.98,1
269,270,46.98,1
97,121,97.38,1
121,97,97.38,1
121,133,68.35,1
133,121,68.35,1
46,133,17.77,1
83,77,54.38,1
263,264,16.49,1
264,263,16.49,1
82,76,52.55,1
193,76,16.17,1
193,197,63.25,1
197,193,63.25,1
180,179,36.16,1
179,180,36.16,1
179,181,39.49,1
123,134,48.91,1
114,123,38.4,1
103,114,52.29,1
101,116,59.89,1
198,116,1.69,1
198,130,60.67,1
130,198,60.67,1
43,142,29.15,1
217,221,20.76,1
221,217,20.76,1
58,71,15.37,1
71,58,15.37,1
71,186,9.5,1
187,186,24.06,1
262,284,46.75,1
262,261,8.68,1
261,271,34.48,1
271,261,34.48,1
292,293,40.15,1
176,172,132.83,1
172,176,132.83,1
172,170,65.44,1
234,8,87.31,1
6,8,7,1
4,6,57.21,1
294,4,22.69,1
216,23,131.04,1
273,275,38.01,1
275,273,38.01,1
275,202,12.58,1
202,275,12.58,1
202,204,33.7,1
157,155,51.51,1
156,155,5.46,1
160,156,48.82,1
192,191,13.26,1
192,194,39.29,1
194,196,19.47,1
196,194,19.47,1
214,218,30.57,1
214,209,93.54,1
258,257,49.44,1
257,258,49.44,1
115,116,21.11,1
116,198,1.69,1
198,117,18.63,1
117,118,41.09,1
162,165,58.05,1
165,49,6.04,1
50,49,12.15,1
27,50,16.49,1
250,244,131.66,1
244,250,131.66,1
244,243,5.09,1
243,242,35.71,1
9,242,8.2,1
5,9,7,1
5,241,7,1
11,241,32.03,1
11,249,141.12,1
249,11,141.12,1
38,255,85.15,1
255,38,85.15,1
215,217,24.93,1
217,215,24.93,1
221,217,20.76,1
221,223,17.67,1
223,225,10.29,1
225,223,10.29,1
218,225,60.02,1
208,218,130.08,1
208,207,19.44,1
207,208,19.44,1
23,207,208.1,1
23,238,70,1
238,240,90.48,1
243,295,104.42,1
243,242,35.71,1
242,243,35.71,1
79,96,97.88,1
204,37,106.45,1
267,204,193.78,1
267,278,13.74,1
268,278,52.27,1
69,88,218.98,1
88,69,218.98,1
88,90,10.04,1
90,88,10.04,1
92,90,56.52,1
247,245,80.2,1
245,247,80.2,1
245,12,115.1,1
12,245,115.1,1
12,40,222.71,1
183,184,7.81,1
183,30,12.8,1
30,31,36.78,1
31,30,36.78,1
31,32,19.47,1
32,31,19.47,1
32,35,58.48,1
35,185,11.68,1
185,35,11.68,1
151,164,321.43,1
164,151,321.43,1
264,286,15.82,1
264,262,49.1,1
262,264,49.1,1
262,261,8.68,1
261,262,8.68,1
261,260,49.62,1
260,259,13.61,1
259,260,13.61,1
276,259,31.51,1
276,38,42.75,1
38,276,42.75,1
38,256,19.48,1
256,38,19.48,1
256,270,63.94,1
270,256,63.94,1
270,258,31.92,1
258,206,44.49,1
206,258,44.49,1
206,272,121.64,1
272,206,121.64,1
63,64,7.95,1
64,63,7.95,1
89,64,191.11,1
110,113,22,1
105,110,21.38,1
102,105,28.52,1
102,100,13.42,1
96,100,20.6,1
96,79,97.88,1
79,58,64.21,1
58,71,15.37,1
71,2,43.5,1
182,51,74.68,1
51,182,74.68,1
51,180,31.78,1
180,171,45.45,1
171,180,45.45,1
167,171,74.18,1
166,167,45.37,1
49,165,6.04,1
165,174,255.73,1
174,165,255.73,1
175,174,11.04,1
175,178,202.81,1
178,175,202.81,1
220,232,48.33,1
232,236,83.99,1
236,22,81.99,1
233,22,4,1
233,226,21.72,1
222,226,16.77,1
222,224,29.32,1
224,222,29.32,1
224,219,26.37,1
219,224,26.37,1
283,289,17.64,1
289,283,17.64,1
289,285,25.68,1
285,289,25.68,1
285,287,49.45,1
287,285,49.45,1
287,227,40.4,1
227,287,40.4,1
227,293,45.28,1
293,227,45.28,1
293,235,56.79,1
235,239,32.63,1
239,7,7,1
7,8,7,1
8,6,7,1
6,9,7,1
9,6,7,1
242,9,8.2,1
242,243,35.71,1
243,244,5.09,1
244,243,5.09,1
244,296,238.05,1
296,298,16,1
298,296,16,1
298,297,22.61,1
297,298,22.61,1
46,159,164.04,1
158,46,152.65,1
44,158,24.9,1
20,44,45,1
18,20,48,1
18,17,82,1
17,18,82,1
17,16,120,1
16,17,120,1
16,210,53,1
210,211,62.68,1
211,210,62.68,1
137,143,72.83,1
143,137,72.83,1
143,53,52,1
53,143,52,1
53,47,7.47,1
47,53,7.47,1
47,141,139.56,1
151,141,43.93,1
151,153,63.62,1
153,151,63.62,1
153,155,80.72,1
155,153,80.72,1
155,156,5.46,1
156,155,5.46,1
161,156,80.09,1
74,188,27.84,1
118,74,241.18,1
136,118,90.13,1
136,138,32.6,1
167,166,45.37,1
166,49,50.39,1
49,166,50.39,1
49,50,12.15,1
50,27,16.49,1
145,27,208.67,1
53,145,11.28,1
47,53,7.47,1
141,47,139.56,1
141,123,88.4,1
123,141,88.4,1
123,114,38.4,1
114,103,52.29,1
95,103,42.45,1
20,59,37.18,1
242,251,252.56,1
