node u,node v,length,label
123,134,48.91,0
123,141,88.40,0
126,47,93.99,0
127,112,114.75,0
127,122,43.76,0
129,139,47.17,0
129,45,92.58,0
132,119,52.96,0
132,134,22.02,0
132,124,25.01,0
133,121,68.35,0
133,129,59.79,0
134,43,53.41,0
135,132,18.30,0
135,142,53.70,0
136,131,61.47,0
136,138,32.60,0
140,127,111.81,0
141,151,43.93,0
141,47,139.56,0
142,43,29.15,0
143,137,72.83,0
144,149,89.02,0
144,149,68.29,0
145,27,208.67,0
149,57,41.98,0
150,301,25.44,0
150,152,49.00,0
151,153,63.62,0
151,164,321.43,0
152,55,14.23,0
152,162,149.03,0
153,155,80.72,0
153,154,44.69,0
155,156,5.46,0
155,157,51.51,0
156,161,80.09,0
156,160,48.82,0
158,46,152.65,0
158,133,183.83,0
162,165,58.05,0
162,163,126.70,0
165,174,255.73,0
166,49,50.39,0
166,168,57.26,0
167,166,45.37,0
167,168,16.78,0
168,169,12.50,0
171,173,46.70,0
171,167,74.18,0
172,170,65.44,0
172,176,132.83,0
174,175,11.04,0
174,172,39.50,0
175,178,202.81,0
179,177,37.70,0
179,181,39.49,0
180,171,45.45,0
180,179,36.16,0
183,184,7.81,0
183,30,12.80,0
186,36,59.96,0
187,186,24.06,0
188,19,5.50,0
188,74,27.84,0
189,190,3.91,0
190,70,18.96,0
190,193,56.94,0
192,191,13.26,0
192,194,39.29,0
193,76,16.17,0
193,197,63.25,0
194,195,10.49,0
194,196,19.47,0
198,116,1.69,0
198,130,60.67,0
199,29,13.03,0
201,274,40.66,0
201,203,27.69,0
202,201,14.41,0
202,275,12.58,0
202,204,33.70,0
204,267,193.78,0
205,281,17.48,0
205,280,70.95,0
206,205,7.25,0
206,272,121.64,0
207,208,19.44,0
208,209,24.77,0
208,218,130.08,0
209,60,13.78,0
210,211,62.68,0
214,213,25.57,0
214,209,93.54,0
215,217,24.93,0
217,221,20.76,0
217,222,63.73,0
218,214,30.57,0
218,225,60.02,0
219,224,26.37,0
221,223,17.67,0
222,221,42.83,0
222,226,16.77,0
223,225,10.29,0
224,222,29.32,0
224,230,17.93,0
225,229,9.88,0
226,223,42.07,0
226,233,21.72,0
227,287,40.40,0
227,291,28.83,0
228,232,22.60,0
230,226,37.72,0
230,24,23.44,0
231,237,63.74,0
232,220,48.33,0
232,236,83.99,0
235,10,10.79,0
235,293,56.79,0
236,25,22.00,0
238,240,90.48,0
239,235,32.63,0
239,241,16.10,0
241,11,32.03,0
242,9,8.20,0
242,243,35.71,0
243,244,5.09,0
243,295,104.42,0
244,296,238.05,0
244,250,131.66,0
245,247,80.20,0
246,245,28.84,0
247,248,106.28,0
247,246,65.36,0
248,246,40.04,0
252,253,11.52,0
254,253,133.21,0
254,252,96.25,0
256,39,22.95,0
256,270,63.94,0
258,257,49.44,0
258,206,44.49,0
259,260,13.61,0
260,282,37.28,0
260,261,49.62,0
261,262,8.68,0
261,271,34.48,0
262,264,49.10,0
264,286,15.82,0
264,263,16.49,0
266,265,41.27,0
267,277,20.52,0
267,278,13.74,0
270,258,31.92,0
270,269,46.98,0
275,273,38.01,0
276,38,42.75,0
276,259,31.51,0
278,279,15.43,0
278,268,52.27,0
284,262,46.75,0
285,212,22.74,0
285,289,25.68,0
287,285,49.45,0
287,288,21.50,0
289,283,17.64,0
290,289,13.77,0
293,227,45.28,0
293,292,40.15,0
296,254,1.57,0
296,298,16.00,0
298,297,22.61,0
298,299,22.41,0
300,140,11.80,0
302,42,133.48,0
5,241,7.00,0
5,9,7.00,0
9,6,7.00,0
6,8,7.00,0
8,7,7.00,0
7,239,7.00,0
14,210,41.00,0
210,16,53.00,0
16,17,120.00,0
17,18,82.00,0
229,231,77.00,0
54,143,9.00,0
143,53,52.00,0
18,20,48.00,0
20,44,45.00,0
44,60,42.00,0
23,238,70.00,0
24,233,55.00,0
233,22,4.00,0
22,231,29.00,0
59,148,48.26,0
302,251,22.00,0
50,41,1055.48,1
242,251,252.56,1
15,37,252.56,1
37,16,252.56,1
238,13,252.56,1
13,266,252.56,1
266,14,252.56,1
14,15,252.56,1
20,59,37.18,1
68,1,9.58,0
67,1,62.61,0
94,3,3.97,0
294,4,22.69,0
6,4,57.21,0
234,8,87.31,0
249,11,141.12,0
40,11,107.44,0
245,12,115.10,0
13,12,24.88,0
276,15,12.74,0
146,17,24.07,0
85,18,204.72,0
259,21,96.02,0
236,22,81.99,0
216,23,131.04,0
207,23,208.10,0
126,26,95.51,0
50,27,16.49,0
183,28,8.00,0
200,30,2.58,0
29,31,29.08,0
30,31,36.78,0
31,32,19.47,0
29,32,34.77,0
36,33,55.29,0
34,33,7.17,0
35,34,10.71,0
1,34,42.57,0
32,35,58.48,0
185,35,11.68,0
66,36,95.25,0
204,37,106.45,0
256,38,19.48,0
255,38,85.15,0
41,40,513.46,0
12,40,222.71,0
42,41,11.59,0
141,43,33.20,0
158,44,24.90,0
48,45,29.55,0
128,45,83.71,0
133,46,17.77,0
159,46,164.04,0
53,47,7.47,0
147,48,15.04,0
142,48,45.98,0
165,49,6.04,0
49,50,12.15,0
180,51,31.78,0
182,51,74.68,0
140,52,6.37,0
145,53,11.28,0
144,54,16.17,0
52,56,133.20,0
150,57,32.78,0
27,57,182.33,0
71,58,15.37,0
79,58,64.21,0
207,59,143.08,0
65,61,65.35,0
67,62,38.52,0
63,64,7.95,0
89,64,191.11,0
64,65,36.23,0
70,65,34.61,0
72,67,26.43,0
19,68,6.44,0
75,70,56.91,0
64,70,64.90,0
186,71,9.50,0
2,71,43.50,0
76,72,55.90,0
72,73,19.08,0
73,74,22.08,0
118,74,241.18,0
193,75,17.50,0
192,75,6.66,0
77,76,19.91,0
82,76,52.55,0
73,77,55.67,0
81,78,31.95,0
58,78,99.85,0
96,79,97.88,0
81,79,44.07,0
84,80,31.55,0
78,80,44.20,0
84,81,43.34,0
77,83,54.38,0
96,84,52.34,0
188,85,109.40,0
87,85,56.61,0
80,86,50.53,0
98,86,54.17,0
90,88,10.04,0
69,88,218.98,0
92,90,56.52,0
94,90,18.88,0
86,91,33.51,0
88,91,11.22,0
91,93,7.60,0
93,94,14.66,0
100,96,20.60,0
103,98,36.07,0
105,98,28.36,0
102,100,13.42,0
135,100,183.27,0
116,101,59.89,0
124,102,115.02,0
95,103,42.45,0
114,103,52.29,0
110,105,21.38,0
102,105,28.52,0
3,107,83.46,0
107,108,7.10,0
126,108,85.57,0
99,109,59.42,0
107,109,48.73,0
124,110,78.94,0
113,110,22.00,0
108,111,31.58,0
109,111,10.83,0
111,112,11.04,0
104,112,42.82,0
114,113,23.95,0
123,114,38.40,0
125,114,54.58,0
115,116,21.11,0
198,117,18.63,0
106,117,47.88,0
136,118,90.13,0
117,118,41.09,0
113,119,32.68,0
123,119,24.40,0
120,121,26.95,0
97,121,97.38,0
134,123,48.91,0
141,123,88.40,0
47,126,93.99,0
112,127,114.75,0
122,127,43.76,0
139,129,47.17,0
45,129,92.58,0
119,132,52.96,0
134,132,22.02,0
124,132,25.01,0
121,133,68.35,0
129,133,59.79,0
43,134,53.41,0
132,135,18.30,0
142,135,53.70,0
131,136,61.47,0
138,136,32.60,0
127,140,111.81,0
151,141,43.93,0
47,141,139.56,0
43,142,29.15,0
137,143,72.83,0
149,144,89.02,0
149,144,68.29,0
27,145,208.67,0
57,149,41.98,0
301,150,25.44,0
152,150,49.00,0
153,151,63.62,0
164,151,321.43,0
55,152,14.23,0
162,152,149.03,0
155,153,80.72,0
154,153,44.69,0
156,155,5.46,0
157,155,51.51,0
161,156,80.09,0
160,156,48.82,0
46,158,152.65,0
133,158,183.83,0
165,162,58.05,0
163,162,126.70,0
174,165,255.73,0
49,166,50.39,0
168,166,57.26,0
166,167,45.37,0
168,167,16.78,0
169,168,12.50,0
173,171,46.70,0
167,171,74.18,0
170,172,65.44,0
176,172,132.83,0
175,174,11.04,0
172,174,39.50,0
178,175,202.81,0
177,179,37.70,0
181,179,39.49,0
171,180,45.45,0
179,180,36.16,0
184,183,7.81,0
30,183,12.80,0
36,186,59.96,0
186,187,24.06,0
19,188,5.50,0
74,188,27.84,0
190,189,3.91,0
70,190,18.96,0
193,190,56.94,0
191,192,13.26,0
194,192,39.29,0
76,193,16.17,0
197,193,63.25,0
195,194,10.49,0
196,194,19.47,0
116,198,1.69,0
130,198,60.67,0
29,199,13.03,0
274,201,40.66,0
203,201,27.69,0
201,202,14.41,0
275,202,12.58,0
204,202,33.70,0
267,204,193.78,0
281,205,17.48,0
280,205,70.95,0
205,206,7.25,0
272,206,121.64,0
208,207,19.44,0
209,208,24.77,0
218,208,130.08,0
60,209,13.78,0
211,210,62.68,0
213,214,25.57,0
209,214,93.54,0
217,215,24.93,0
221,217,20.76,0
222,217,63.73,0
214,218,30.57,0
225,218,60.02,0
224,219,26.37,0
223,221,17.67,0
221,222,42.83,0
226,222,16.77,0
225,223,10.29,0
222,224,29.32,0
230,224,17.93,0
229,225,9.88,0
223,226,42.07,0
233,226,21.72,0
287,227,40.40,0
291,227,28.83,0
232,228,22.60,0
226,230,37.72,0
24,230,23.44,0
237,231,63.74,0
220,232,48.33,0
236,232,83.99,0
10,235,10.79,0
293,235,56.79,0
25,236,22.00,0
240,238,90.48,0
235,239,32.63,0
241,239,16.10,0
11,241,32.03,0
9,242,8.20,0
243,242,35.71,0
244,243,5.09,0
295,243,104.42,0
296,244,238.05,0
250,244,131.66,0
247,245,80.20,0
245,246,28.84,0
248,247,106.28,0
246,247,65.36,0
246,248,40.04,0
253,252,11.52,0
253,254,133.21,0
252,254,96.25,0
39,256,22.95,0
270,256,63.94,0
257,258,49.44,0
206,258,44.49,0
260,259,13.61,0
282,260,37.28,0
261,260,49.62,0
262,261,8.68,0
271,261,34.48,0
264,262,49.10,0
286,264,15.82,0
263,264,16.49,0
265,266,41.27,0
277,267,20.52,0
278,267,13.74,0
258,270,31.92,0
269,270,46.98,0
273,275,38.01,0
38,276,42.75,0
259,276,31.51,0
279,278,15.43,0
268,278,52.27,0
262,284,46.75,0
212,285,22.74,0
289,285,25.68,0
285,287,49.45,0
288,287,21.50,0
283,289,17.64,0
289,290,13.77,0
227,293,45.28,0
292,293,40.15,0
254,296,1.57,0
298,296,16.00,0
297,298,22.61,0
299,298,22.41,0
140,300,11.80,0
42,302,133.48,0
241,5,7.00,0
9,5,7.00,0
6,9,7.00,0
8,6,7.00,0
7,8,7.00,0
239,7,7.00,0
210,14,41.00,0
16,210,53.00,0
17,16,120.00,0
18,17,82.00,0
231,229,77.00,0
143,54,9.00,0
53,143,52.00,0
20,18,48.00,0
44,20,45.00,0
60,44,42.00,0
238,23,70.00,0
233,24,55.00,0
22,233,4.00,0
231,22,29.00,0
148,59,48.26,0
251,302,22.00,0
